total_files,burst_files,total_size,burst_size,total_duration,burst_config_duration,burst_current_duration,burst_pause,burst_config_rate,burst_current_rate,algorithm
12,12,4463234,4463234,7017.645,0,10.002,0,0.0,636.002,AES-CTR
12,12,4468562,4468562,7027.669,0,10.023,0,0.0,635.853,AES-CTR
12,12,4474274,4474274,7037.675,0,10.003,0,0.0,635.760,AES-CTR
12,12,4479746,4479746,7047.704,0,10.027,0,0.0,635.632,AES-CTR
12,12,4484978,4484978,7057.723,0,10.017,0,0.0,635.471,AES-CTR
12,12,4490162,4490162,7067.732,0,10.006,0,0.0,635.305,AES-CTR
12,12,4495698,4495698,7077.741,0,10.008,0,0.0,635.188,AES-CTR
12,12,4501106,4501106,7087.754,0,10.012,0,0.0,635.054,AES-CTR
12,12,4506530,4506530,7097.783,0,10.027,0,0.0,634.921,AES-CTR
12,12,4512098,4512098,7107.822,0,10.036,0,0.0,634.807,AES-CTR
12,12,4517458,4517458,7117.859,0,10.034,0,0.0,634.665,AES-CTR
12,12,4522914,4522914,7127.870,0,10.008,0,0.0,634.539,AES-CTR
12,12,4528690,4528690,7137.873,0,10.000,0,0.0,634.459,AES-CTR
12,12,4534082,4534082,7147.884,0,10.009,0,0.0,634.325,AES-CTR
12,12,4539650,4539650,7157.907,0,10.021,0,0.0,634.215,AES-CTR
12,12,4544098,4544098,7167.915,0,10.005,0,0.0,633.950,AES-CTR
12,12,4549554,4549554,7177.929,0,10.012,0,0.0,633.825,AES-CTR
12,12,4555698,4555698,7187.932,0,10.001,0,0.0,633.798,AES-CTR
12,12,4561970,4561970,7197.939,0,10.006,0,0.0,633.788,AES-CTR
12,12,4567474,4567474,7207.948,0,10.007,0,0.0,633.672,AES-CTR
12,12,4573346,4573346,7217.969,0,10.019,0,0.0,633.606,AES-CTR
12,12,4579170,4579170,7227.973,0,10.002,0,0.0,633.535,AES-CTR
12,12,4584674,4584674,7237.976,0,10.001,0,0.0,633.419,AES-CTR
12,12,4590290,4590290,7248.023,0,10.044,0,0.0,633.316,AES-CTR
12,12,4596114,4596114,7258.056,0,10.030,0,0.0,633.243,AES-CTR
12,12,4601058,4601058,7268.063,0,10.003,0,0.0,633.051,AES-CTR
12,12,4605394,4605394,7278.343,0,10.277,0,0.0,632.753,AES-CTR
12,12,4606082,4606082,7288.611,0,10.264,0,0.0,631.956,AES-CTR
12,12,4606738,4606738,7298.656,0,10.044,0,0.0,631.176,AES-CTR
12,12,4609394,4609394,7308.790,0,10.007,0,0.0,630.664,AES-CTR
12,12,4615234,4615234,7318.817,0,10.023,0,0.0,630.598,AES-CTR
12,12,4620738,4620738,7328.821,0,10.001,0,0.0,630.489,AES-CTR
12,12,4625858,4625858,7338.840,0,10.015,0,0.0,630.326,AES-CTR
12,12,4631490,4631490,7348.846,0,10.005,0,0.0,630.234,AES-CTR
12,12,4637138,4637138,7358.848,0,10.001,0,0.0,630.145,AES-CTR
12,12,4642850,4642850,7368.871,0,10.020,0,0.0,630.063,AES-CTR
12,12,4648514,4648514,7378.889,0,10.015,0,0.0,629.975,AES-CTR
12,12,4653682,4653682,7388.899,0,10.007,0,0.0,629.821,AES-CTR
12,12,4658882,4658882,7398.907,0,10.005,0,0.0,629.672,AES-CTR
12,12,4664338,4664338,7408.939,0,10.031,0,0.0,629.555,AES-CTR
12,12,4669010,4669010,7418.980,0,10.038,0,0.0,629.333,AES-CTR
12,12,4673266,4673266,7429.012,0,10.027,0,0.0,629.056,AES-CTR
12,12,4678450,4678450,7439.031,0,10.015,0,0.0,628.906,AES-CTR
12,12,4683746,4683746,7449.033,0,10.000,0,0.0,628.772,AES-CTR
12,12,4688658,4688658,7459.051,0,10.016,0,0.0,628.586,AES-CTR
12,12,4693714,4693714,7469.069,0,10.015,0,0.0,628.420,AES-CTR
12,12,4697698,4697698,7479.079,0,10.006,0,0.0,628.112,AES-CTR
12,12,4703106,4703106,7489.110,0,10.028,0,0.0,627.993,AES-CTR
12,12,4708418,4708418,7499.134,0,10.021,0,0.0,627.862,AES-CTR
12,12,4713810,4713810,7509.147,0,10.011,0,0.0,627.742,AES-CTR
12,12,4719330,4719330,7519.163,0,10.003,0,0.0,627.640,AES-CTR
12,12,4724850,4724850,7529.191,0,10.026,0,0.0,627.538,AES-CTR
12,12,4730306,4730306,7539.195,0,10.002,0,0.0,627.428,AES-CTR
12,12,4735618,4735618,7549.210,0,10.013,0,0.0,627.300,AES-CTR
12,12,4741234,4741234,7559.217,0,10.004,0,0.0,627.212,AES-CTR
12,12,4746562,4746562,7569.239,0,10.020,0,0.0,627.086,AES-CTR
12,12,4752002,4752002,7579.259,0,10.018,0,0.0,626.974,AES-CTR
12,12,4757234,4757234,7589.267,0,10.006,0,0.0,626.837,AES-CTR
12,12,4762610,4762610,7599.296,0,10.027,0,0.0,626.717,AES-CTR
12,12,4768050,4768050,7609.312,0,10.011,0,0.0,626.607,AES-CTR
12,12,4773778,4773778,7619.328,0,10.015,0,0.0,626.535,AES-CTR
12,12,4779346,4779346,7629.343,0,10.013,0,0.0,626.443,AES-CTR
12,12,4784690,4784690,7639.354,0,10.007,0,0.0,626.321,AES-CTR
12,12,4790146,4790146,7649.369,0,10.013,0,0.0,626.214,AES-CTR
12,12,4795634,4795634,7659.372,0,10.001,0,0.0,626.113,AES-CTR
12,12,4801122,4801122,7669.377,0,10.003,0,0.0,626.012,AES-CTR
12,12,4807170,4807170,7679.397,0,10.017,0,0.0,625.983,AES-CTR
12,12,4812018,4812018,7689.419,0,10.021,0,0.0,625.797,AES-CTR
12,12,4817682,4817682,7699.431,0,10.011,0,0.0,625.719,AES-CTR
12,12,4822706,4822706,7709.433,0,10.001,0,0.0,625.559,AES-CTR
12,12,4828274,4828274,7719.447,0,10.011,0,0.0,625.469,AES-CTR
12,12,4833634,4833634,7729.473,0,10.023,0,0.0,625.351,AES-CTR
12,12,4838546,4838546,7739.515,0,10.041,0,0.0,625.174,AES-CTR
12,12,4843042,4843042,7749.520,0,10.001,0,0.0,624.947,AES-CTR
12,12,4847570,4847570,7759.552,0,10.029,0,0.0,624.723,AES-CTR
12,12,4852194,4852194,7769.559,0,10.004,0,0.0,624.513,AES-CTR
12,12,4857330,4857330,7779.579,0,10.019,0,0.0,624.369,AES-CTR
12,12,4862754,4862754,7789.592,0,10.011,0,0.0,624.263,AES-CTR
12,12,4868418,4868418,7799.597,0,10.001,0,0.0,624.188,AES-CTR
12,12,4873698,4873698,7809.634,0,10.035,0,0.0,624.062,AES-CTR
12,12,4879314,4879314,7819.655,0,10.019,0,0.0,623.981,AES-CTR
12,12,4884690,4884690,7829.671,0,10.014,0,0.0,623.869,AES-CTR
12,12,4889794,4889794,7839.705,0,10.031,0,0.0,623.722,AES-CTR
12,12,4894322,4894322,7849.715,0,10.007,0,0.0,623.503,AES-CTR
12,12,4899026,4899026,7859.736,0,10.021,0,0.0,623.307,AES-CTR
12,12,4904114,4904114,7869.772,0,10.031,0,0.0,623.158,AES-CTR
12,12,4909666,4909666,7879.788,0,10.014,0,0.0,623.071,AES-CTR
12,12,4914178,4914178,7889.796,0,10.005,0,0.0,622.852,AES-CTR
12,12,4919122,4919122,7899.809,0,10.007,0,0.0,622.689,AES-CTR
12,12,4924370,4924370,7909.820,0,10.006,0,0.0,622.564,AES-CTR
12,12,4929218,4929218,7919.824,0,10.000,0,0.0,622.390,AES-CTR
12,12,4934898,4934898,7929.837,0,10.011,0,0.0,622.320,AES-CTR
12,12,4939378,4939378,7939.858,0,10.014,0,0.0,622.099,AES-CTR
12,12,4944706,4944706,7949.900,0,10.040,0,0.0,621.983,AES-CTR
12,12,4950114,4950114,7959.919,0,10.016,0,0.0,621.880,AES-CTR
12,12,4955618,4955618,7969.937,0,10.017,0,0.0,621.789,AES-CTR
12,12,4961362,4961362,7979.942,0,10.004,0,0.0,621.729,AES-CTR
12,12,4967010,4967010,7989.955,0,10.011,0,0.0,621.657,AES-CTR
12,12,4972210,4972210,7999.970,0,10.011,0,0.0,621.529,AES-CTR
12,12,4977730,4977730,8009.995,0,10.024,0,0.0,621.440,AES-CTR
12,12,4983298,4983298,8020.006,0,10.008,0,0.0,621.358,AES-CTR
12,12,4988690,4988690,8030.020,0,10.010,0,0.0,621.255,AES-CTR
12,12,4994322,4994322,8040.083,0,10.061,0,0.0,621.178,AES-CTR
12,12,4999218,4999218,8050.115,0,10.030,0,0.0,621.012,AES-CTR
12,12,5004786,5004786,8060.167,0,10.050,0,0.0,620.928,AES-CTR
12,12,5008914,5008914,8070.187,0,10.018,0,0.0,620.669,AES-CTR
12,12,5009554,5009554,8083.930,0,13.741,0,0.0,619.693,AES-CTR
12,12,5010786,5010786,8093.943,0,10.011,0,0.0,619.079,AES-CTR
12,12,5015890,5015890,8103.961,0,10.017,0,0.0,618.943,AES-CTR
12,12,5021394,5021394,8113.972,0,10.009,0,0.0,618.858,AES-CTR
12,12,5026610,5026610,8123.986,0,10.012,0,0.0,618.737,AES-CTR
12,12,5030834,5030834,8134.025,0,10.036,0,0.0,618.493,AES-CTR
12,12,5035826,5035826,8144.043,0,10.016,0,0.0,618.345,AES-CTR
12,12,5040722,5040722,8154.067,0,10.023,0,0.0,618.185,AES-CTR
12,12,5046242,5046242,8164.102,0,10.033,0,0.0,618.101,AES-CTR
12,12,5051666,5051666,8174.111,0,10.007,0,0.0,618.008,AES-CTR
12,12,5057074,5057074,8184.128,0,10.014,0,0.0,617.912,AES-CTR
12,12,5061346,5061346,8194.144,0,10.014,0,0.0,617.678,AES-CTR
12,12,5065954,5065954,8204.159,0,10.013,0,0.0,617.486,AES-CTR
12,12,5069986,5069986,8214.204,0,10.039,0,0.0,617.222,AES-CTR
12,12,5073986,5073986,8224.216,0,10.009,0,0.0,616.957,AES-CTR
12,12,5078802,5078802,8234.234,0,10.012,0,0.0,616.791,AES-CTR
12,12,5083698,5083698,8244.290,0,10.050,0,0.0,616.633,AES-CTR
12,12,5087778,5087778,8254.384,0,10.084,0,0.0,616.373,AES-CTR
12,12,5091650,5091650,8264.410,0,10.022,0,0.0,616.094,AES-CTR
12,12,5096930,5096930,8274.429,0,10.016,0,0.0,615.986,AES-CTR
12,12,5101522,5101522,8284.431,0,10.001,0,0.0,615.796,AES-CTR
12,12,5105954,5105954,8294.441,0,10.007,0,0.0,615.587,AES-CTR
12,12,5111362,5111362,8304.455,0,10.010,0,0.0,615.496,AES-CTR
12,12,5116514,5116514,8314.470,0,10.014,0,0.0,615.375,AES-CTR
12,12,5120658,5120658,8324.493,0,10.022,0,0.0,615.131,AES-CTR
12,12,5125314,5125314,8334.511,0,10.015,0,0.0,614.951,AES-CTR
12,12,5129106,5129106,8344.543,0,10.022,0,0.0,614.666,AES-CTR
12,12,5133426,5133426,8354.565,0,10.019,0,0.0,614.446,AES-CTR
12,12,5137442,5137442,8364.589,0,10.022,0,0.0,614.189,AES-CTR
12,12,5141682,5141682,8374.595,0,10.004,0,0.0,613.962,AES-CTR
12,12,5146130,5146130,8384.603,0,10.004,0,0.0,613.760,AES-CTR
12,12,5151778,5151778,8394.636,0,10.032,0,0.0,613.699,AES-CTR
12,12,5155650,5155650,8404.650,0,10.012,0,0.0,613.428,AES-CTR
12,12,5159442,5159442,8414.668,0,10.012,0,0.0,613.149,AES-CTR
12,12,5164274,5164274,8424.683,0,10.012,0,0.0,612.993,AES-CTR
12,12,5169426,5169426,8434.723,0,10.037,0,0.0,612.874,AES-CTR
12,12,5174578,5174578,8444.744,0,10.018,0,0.0,612.757,AES-CTR
12,12,5179282,5179282,8454.778,0,10.031,0,0.0,612.586,AES-CTR
12,12,5184130,5184130,8464.798,0,10.010,0,0.0,612.434,AES-CTR
12,12,5188786,5188786,8474.841,0,10.041,0,0.0,612.258,AES-CTR
12,12,5192546,5192546,8484.884,0,10.039,0,0.0,611.976,AES-CTR
12,12,5197074,5197074,8494.919,0,10.033,0,0.0,611.786,AES-CTR
12,12,5201970,5201970,8504.960,0,10.038,0,0.0,611.640,AES-CTR
12,12,5207442,5207442,8514.975,0,10.013,0,0.0,611.563,AES-CTR
12,12,5213442,5213442,8524.980,0,10.003,0,0.0,611.549,AES-CTR
12,12,5220002,5220002,8535.010,0,10.029,0,0.0,611.599,AES-CTR
12,12,5226690,5226690,8545.031,0,10.013,0,0.0,611.664,AES-CTR
12,12,5233106,5233106,8555.042,0,10.009,0,0.0,611.698,AES-CTR
12,12,5239554,5239554,8565.071,0,10.027,0,0.0,611.735,AES-CTR
12,12,5246322,5246322,8575.088,0,10.016,0,0.0,611.810,AES-CTR
12,12,5252994,5252994,8585.094,0,10.003,0,0.0,611.874,AES-CTR
12,12,5259650,5259650,8595.103,0,10.008,0,0.0,611.936,AES-CTR
12,12,5266242,5266242,8605.121,0,10.017,0,0.0,611.989,AES-CTR
12,12,5272738,5272738,8615.126,0,10.004,0,0.0,612.033,AES-CTR
12,12,5279106,5279106,8625.131,0,10.003,0,0.0,612.061,AES-CTR
12,12,5285986,5285986,8635.143,0,10.010,0,0.0,612.148,AES-CTR
12,12,5292690,5292690,8645.167,0,10.022,0,0.0,612.214,AES-CTR
12,12,5299234,5299234,8655.173,0,10.004,0,0.0,612.262,AES-CTR
12,12,5305858,5305858,8665.208,0,10.032,0,0.0,612.317,AES-CTR
12,12,5312674,5312674,8675.214,0,10.004,0,0.0,612.397,AES-CTR
12,12,5319074,5319074,8685.226,0,10.010,0,0.0,612.428,AES-CTR
12,12,5326066,5326066,8695.239,0,10.011,0,0.0,612.527,AES-CTR
12,12,5332690,5332690,8705.255,0,10.014,0,0.0,612.583,AES-CTR
12,12,5339266,5339266,8715.283,0,10.026,0,0.0,612.633,AES-CTR
12,12,5346146,5346146,8725.300,0,10.015,0,0.0,612.718,AES-CTR
12,12,5352818,5352818,8735.319,0,10.018,0,0.0,612.779,AES-CTR
12,12,5359570,5359570,8745.339,0,10.019,0,0.0,612.849,AES-CTR
12,12,5366402,5366402,8755.350,0,10.009,0,0.0,612.928,AES-CTR
12,12,5373106,5373106,8765.354,0,10.001,0,0.0,612.994,AES-CTR
12,12,5377458,5377458,8775.439,0,10.084,0,0.0,612.785,AES-CTR
12,12,5378114,5378114,8785.443,0,10.003,0,0.0,612.162,AES-CTR
12,12,5382834,5382834,8795.672,0,10.228,0,0.0,611.987,AES-CTR
12,12,5386722,5386722,8805.703,0,10.029,0,0.0,611.731,AES-CTR
12,12,5393666,5393666,8815.706,0,10.001,0,0.0,611.825,AES-CTR
12,12,5400274,5400274,8825.719,0,10.006,0,0.0,611.879,AES-CTR
12,12,5406978,5406978,8835.721,0,10.001,0,0.0,611.945,AES-CTR
12,12,5413442,5413442,8845.723,0,10.001,0,0.0,611.984,AES-CTR
12,12,5419874,5419874,8855.744,0,10.017,0,0.0,612.018,AES-CTR
12,12,5426530,5426530,8865.767,0,10.022,0,0.0,612.077,AES-CTR
12,12,5433522,5433522,8875.777,0,10.008,0,0.0,612.174,AES-CTR
12,12,5440322,5440322,8885.790,0,10.011,0,0.0,612.250,AES-CTR
12,12,5447458,5447458,8895.795,0,10.004,0,0.0,612.363,AES-CTR
12,12,5454322,5454322,8905.800,0,10.003,0,0.0,612.446,AES-CTR
12,12,5460866,5460866,8915.807,0,10.005,0,0.0,612.493,AES-CTR
12,12,5467314,5467314,8925.808,0,10.000,0,0.0,612.529,AES-CTR
12,12,5474098,5474098,8935.831,0,10.021,0,0.0,612.601,AES-CTR
12,12,5480562,5480562,8945.841,0,10.008,0,0.0,612.638,AES-CTR
12,12,5487314,5487314,8955.860,0,10.017,0,0.0,612.707,AES-CTR
12,12,5493794,5493794,8965.863,0,10.001,0,0.0,612.746,AES-CTR
12,12,5500658,5500658,8975.869,0,10.005,0,0.0,612.827,AES-CTR
12,12,5507442,5507442,8985.877,0,10.007,0,0.0,612.900,AES-CTR
12,12,5514242,5514242,8995.917,0,10.038,0,0.0,612.972,AES-CTR
12,12,5521122,5521122,9005.938,0,10.019,0,0.0,613.054,AES-CTR
12,12,5527842,5527842,9015.954,0,10.014,0,0.0,613.118,AES-CTR
12,12,5534370,5534370,9025.963,0,10.008,0,0.0,613.161,AES-CTR
12,12,5540946,5540946,9035.995,0,10.030,0,0.0,613.208,AES-CTR
12,12,5547490,5547490,9046.013,0,10.016,0,0.0,613.252,AES-CTR
12,12,5556434,5556434,9056.015,0,10.001,0,0.0,613.563,AES-CTR
12,12,5564322,5564322,9066.025,0,10.003,0,0.0,613.755,AES-CTR
12,12,5571618,5571618,9076.031,0,10.004,0,0.0,613.883,AES-CTR
12,12,5580194,5580194,9086.038,0,10.004,0,0.0,614.150,AES-CTR
12,12,5587714,5587714,9096.053,0,10.014,0,0.0,614.301,AES-CTR
12,12,5594642,5594642,9106.069,0,10.011,0,0.0,614.386,AES-CTR
12,12,5603218,5603218,9116.073,0,10.003,0,0.0,614.653,AES-CTR
12,12,5611586,5611586,9126.079,0,10.003,0,0.0,614.896,AES-CTR
12,12,5618882,5618882,9136.863,0,10.783,0,0.0,614.968,AES-CTR
12,12,5627010,5627010,9146.945,0,10.008,0,0.0,615.179,AES-CTR
12,12,5635170,5635170,9156.956,0,10.009,0,0.0,615.398,AES-CTR
12,12,5641474,5641474,9166.969,0,10.011,0,0.0,615.413,AES-CTR
12,12,5649282,5649282,9176.975,0,10.005,0,0.0,615.593,AES-CTR
12,12,5657186,5657186,9186.989,0,10.012,0,0.0,615.782,AES-CTR
12,12,5664402,5664402,9196.996,0,10.005,0,0.0,615.897,AES-CTR
12,12,5671730,5671730,9207.023,0,10.024,0,0.0,616.022,AES-CTR
12,12,5679554,5679554,9217.037,0,10.012,0,0.0,616.202,AES-CTR
12,12,5686818,5686818,9227.071,0,10.032,0,0.0,616.319,AES-CTR
12,12,5695442,5695442,9237.099,0,10.026,0,0.0,616.583,AES-CTR
12,12,5702578,5702578,9247.123,0,10.022,0,0.0,616.687,AES-CTR
12,12,5710034,5710034,9257.135,0,10.009,0,0.0,616.825,AES-CTR
12,12,5717618,5717618,9267.144,0,10.002,0,0.0,616.977,AES-CTR
12,12,5725186,5725186,9277.153,0,10.008,0,0.0,617.127,AES-CTR
12,12,5732018,5732018,9287.169,0,10.014,0,0.0,617.198,AES-CTR
12,12,5739186,5739186,9297.180,0,10.009,0,0.0,617.304,AES-CTR
12,12,5746994,5746994,9307.186,0,10.005,0,0.0,617.479,AES-CTR
12,12,5754690,5754690,9317.204,0,10.016,0,0.0,617.641,AES-CTR
12,12,5763474,5763474,9327.225,0,10.018,0,0.0,617.920,AES-CTR
12,12,5771090,5771090,9337.236,0,10.011,0,0.0,618.073,AES-CTR
12,12,5778802,5778802,9347.240,0,10.001,0,0.0,618.236,AES-CTR
12,12,5787906,5787906,9357.256,0,10.015,0,0.0,618.547,AES-CTR
12,12,5794946,5794946,9367.280,0,10.022,0,0.0,618.637,AES-CTR
12,12,5801394,5801394,9377.313,0,10.032,0,0.0,618.663,AES-CTR
12,12,5810098,5810098,9387.318,0,10.000,0,0.0,618.931,AES-CTR
12,12,5815794,5815794,9397.343,0,10.023,0,0.0,618.876,AES-CTR
1,1,15635,15635,10.013,0,10.013,0,0.0,1561.529,AES-CTR
1,1,24259,24259,20.032,0,10.012,0,0.0,1211.020,AES-CTR
2,2,35547,35547,30.040,0,10.004,0,0.0,1183.304,AES-CTR
2,2,54363,54363,40.049,0,10.007,0,0.0,1357.421,AES-CTR
2,2,73083,73083,50.052,0,10.001,0,0.0,1460.145,AES-CTR
2,2,92043,92043,60.054,0,10.001,0,0.0,1532.665,AES-CTR
2,2,110859,110859,70.055,0,10.000,0,0.0,1582.450,AES-CTR
2,2,129771,129771,80.060,0,10.004,0,0.0,1620.914,AES-CTR
2,2,148411,148411,90.067,0,10.004,0,0.0,1647.793,AES-CTR
2,2,167531,167531,100.070,0,10.002,0,0.0,1674.133,AES-CTR
2,2,186523,186523,110.077,0,10.006,0,0.0,1694.471,AES-CTR
2,2,205595,205595,120.080,0,10.002,0,0.0,1712.145,AES-CTR
2,2,224587,224587,130.085,0,10.003,0,0.0,1726.469,AES-CTR
2,2,243595,243595,140.092,0,10.005,0,0.0,1738.825,AES-CTR
2,2,262443,262443,150.098,0,10.006,0,0.0,1748.472,AES-CTR
2,2,281499,281499,160.108,0,10.008,0,0.0,1758.184,AES-CTR
2,2,300283,300283,170.114,0,10.002,0,0.0,1765.188,AES-CTR
2,2,319163,319163,180.119,0,10.002,0,0.0,1771.961,AES-CTR
3,3,337643,337643,190.127,0,10.007,0,0.0,1775.880,AES-CTR
3,3,356651,356651,200.135,0,10.007,0,0.0,1782.048,AES-CTR
3,3,375419,375419,210.143,0,10.006,0,0.0,1786.496,AES-CTR
3,3,394283,394283,220.144,0,10.000,0,0.0,1791.026,AES-CTR
3,3,413147,413147,230.150,0,10.005,0,0.0,1795.121,AES-CTR
3,3,432139,432139,240.157,0,10.006,0,0.0,1799.404,AES-CTR
3,3,450987,450987,250.164,0,10.006,0,0.0,1802.769,AES-CTR
3,3,469963,469963,260.171,0,10.006,0,0.0,1806.365,AES-CTR
3,3,488923,488923,270.173,0,10.001,0,0.0,1809.668,AES-CTR
3,3,507883,507883,280.180,0,10.004,0,0.0,1812.705,AES-CTR
3,3,526683,526683,290.184,0,10.004,0,0.0,1814.997,AES-CTR
3,3,545691,545691,300.189,0,10.004,0,0.0,1817.826,AES-CTR
3,3,564715,564715,310.191,0,10.001,0,0.0,1820.540,AES-CTR
4,4,572586,572586,320.256,0,10.064,0,0.0,1787.901,AES-CTR
4,4,573210,573210,330.680,0,10.423,0,0.0,1733.426,AES-CTR
4,4,573594,573594,341.397,0,10.715,0,0.0,1680.137,AES-CTR
4,4,574362,574362,351.524,0,10.124,0,0.0,1633.921,AES-CTR
4,4,575162,575162,361.771,0,10.246,0,0.0,1589.853,AES-CTR
4,4,576186,576186,371.846,0,10.074,0,0.0,1549.527,AES-CTR
4,4,576586,576586,383.197,0,11.349,0,0.0,1504.674,AES-CTR
4,4,577066,577066,393.642,0,10.443,0,0.0,1465.967,AES-CTR
4,4,583946,583946,403.649,0,10.005,0,0.0,1446.667,AES-CTR
5,5,588675,588675,413.675,0,10.013,0,0.0,1423.039,AES-CTR
5,5,595043,595043,423.682,0,10.003,0,0.0,1404.455,AES-CTR
5,5,604323,604323,433.691,0,10.007,0,0.0,1393.443,AES-CTR
5,5,612995,612995,443.700,0,10.008,0,0.0,1381.553,AES-CTR
5,5,621091,621091,453.716,0,10.012,0,0.0,1368.898,AES-CTR
5,5,629491,629491,463.725,0,10.006,0,0.0,1357.467,AES-CTR
5,5,637139,637139,473.731,0,10.006,0,0.0,1344.937,AES-CTR
1,1,11875,11875,10.010,0,10.010,0,0.0,1186.276,AES-CTR
1,1,23859,23859,20.038,0,10.011,0,0.0,1190.669,AES-CTR
2,2,34731,34731,30.056,0,10.017,0,0.0,1155.544,AES-CTR
2,2,41035,41035,40.105,0,10.048,0,0.0,1023.180,AES-CTR
2,2,46059,46059,50.114,0,10.006,0,0.0,919.086,AES-CTR
2,2,51195,51195,60.160,0,10.045,0,0.0,850.980,AES-CTR
2,2,56539,56539,70.204,0,10.042,0,0.0,805.349,AES-CTR
2,2,61707,61707,80.237,0,10.030,0,0.0,769.062,AES-CTR
2,2,67835,67835,90.242,0,10.003,0,0.0,751.699,AES-CTR
2,2,73211,73211,100.256,0,10.012,0,0.0,730.238,AES-CTR
2,2,78107,78107,110.268,0,10.010,0,0.0,708.337,AES-CTR
2,2,83403,83403,120.283,0,10.012,0,0.0,693.392,AES-CTR
2,2,88587,88587,130.297,0,10.011,0,0.0,679.886,AES-CTR
2,2,93771,93771,140.347,0,10.038,0,0.0,668.136,AES-CTR
2,2,98811,98811,150.393,0,10.044,0,0.0,657.020,AES-CTR
2,2,103979,103979,160.396,0,10.001,0,0.0,648.266,AES-CTR
2,2,109051,109051,170.400,0,10.002,0,0.0,639.970,AES-CTR
2,2,114299,114299,180.420,0,10.018,0,0.0,633.515,AES-CTR
2,2,119307,119307,190.446,0,10.024,0,0.0,626.460,AES-CTR
2,2,124395,124395,200.473,0,10.025,0,0.0,620.506,AES-CTR
2,2,129835,129835,210.495,0,10.019,0,0.0,616.809,AES-CTR
2,2,134731,134731,220.736,0,10.240,0,0.0,610.372,AES-CTR
2,2,139835,139835,230.766,0,10.026,0,0.0,605.960,AES-CTR
2,2,145051,145051,240.788,0,10.019,0,0.0,602.400,AES-CTR
2,2,150043,150043,250.808,0,10.016,0,0.0,598.238,AES-CTR
2,2,155115,155115,260.811,0,10.000,0,0.0,594.742,AES-CTR
2,2,160363,160363,270.860,0,10.047,0,0.0,592.051,AES-CTR
2,2,165579,165579,280.925,0,10.062,0,0.0,589.407,AES-CTR
2,2,171019,171019,290.930,0,10.001,0,0.0,587.835,AES-CTR
2,2,176187,176187,300.941,0,10.008,0,0.0,585.454,AES-CTR
2,2,181115,181115,310.993,0,10.050,0,0.0,582.376,AES-CTR
2,2,186187,186187,321.034,0,10.039,0,0.0,579.960,AES-CTR
2,2,191787,191787,331.099,0,10.062,0,0.0,579.244,AES-CTR
2,2,196875,196875,341.103,0,10.002,0,0.0,577.172,AES-CTR
2,2,202011,202011,351.107,0,10.002,0,0.0,575.355,AES-CTR
2,2,206939,206939,361.144,0,10.012,0,0.0,573.009,AES-CTR
2,2,211979,211979,371.188,0,10.042,0,0.0,571.082,AES-CTR
2,2,217051,217051,381.220,0,10.028,0,0.0,569.359,AES-CTR
2,2,222251,222251,391.238,0,10.011,0,0.0,568.071,AES-CTR
2,2,227067,227067,401.250,0,10.006,0,0.0,565.899,AES-CTR
2,2,231995,231995,411.267,0,10.016,0,0.0,564.098,AES-CTR
2,2,237275,237275,421.288,0,10.015,0,0.0,563.213,AES-CTR
2,2,242299,242299,431.323,0,10.032,0,0.0,561.758,AES-CTR
2,2,247995,247995,441.339,0,10.014,0,0.0,561.916,AES-CTR
2,2,253403,253403,451.344,0,10.003,0,0.0,561.441,AES-CTR
2,2,254699,254699,466.826,0,15.481,0,0.0,545.597,AES-CTR
2,2,254891,254891,476.907,0,10.080,0,0.0,534.467,AES-CTR
2,2,255051,255051,493.503,0,16.595,0,0.0,516.817,AES-CTR
2,2,255179,255179,511.508,0,18.003,0,0.0,498.876,AES-CTR
2,2,257419,257419,521.510,0,10.001,0,0.0,493.603,AES-CTR
2,2,262363,262363,531.535,0,10.023,0,0.0,493.595,AES-CTR
2,2,268027,268027,541.552,0,10.014,0,0.0,494.924,AES-CTR
2,2,273419,273419,551.576,0,10.022,0,0.0,495.705,AES-CTR
2,2,278571,278571,561.581,0,10.002,0,0.0,496.048,AES-CTR
2,2,283547,283547,571.622,0,10.031,0,0.0,496.040,AES-CTR
2,2,288571,288571,581.642,0,10.018,0,0.0,496.131,AES-CTR
2,2,293659,293659,591.648,0,10.002,0,0.0,496.340,AES-CTR
2,2,299259,299259,601.663,0,10.013,0,0.0,497.386,AES-CTR
2,2,304315,304315,611.673,0,10.004,0,0.0,497.513,AES-CTR
2,2,309227,309227,621.680,0,10.004,0,0.0,497.406,AES-CTR
2,2,314091,314091,631.688,0,10.005,0,0.0,497.225,AES-CTR
2,2,318987,318987,641.699,0,10.010,0,0.0,497.097,AES-CTR
3,3,323755,323755,652.200,0,10.497,0,0.0,496.405,AES-CTR
3,3,328859,328859,662.213,0,10.012,0,0.0,496.606,AES-CTR
3,3,333915,333915,672.224,0,10.010,0,0.0,496.732,AES-CTR
3,3,339019,339019,682.261,0,10.035,0,0.0,496.905,AES-CTR
3,3,344075,344075,692.296,0,10.033,0,0.0,497.005,AES-CTR
3,3,348923,348923,702.299,0,10.000,0,0.0,496.830,AES-CTR
3,3,353819,353819,712.335,0,10.035,0,0.0,496.703,AES-CTR
3,3,359515,359515,722.371,0,10.034,0,0.0,497.687,AES-CTR
